Positive	Negative	Text
2	-2	DidYouKnow? propane prices are the lowest they've been in 13 years? Sounds like the right time to stock up, give us a call. muscofuel CT
1	-3	RT LawfirmMA H&K circulated a crisis management plan to Bard management, warning that unfavorable press could damage stock prices and ru
2	-2	Pink House Boutique on Yelp: Day 2 of our Labor Day Sale!! 50 off original prices on select summer stock! @glenda
1	-3	H&K circulated a crisis management plan to Bard management, warning that unfavorable press could damage stock prices and ruin reputations.
1	-3	Petrobras (PBR) Stock Extends Losses With Sliding Oil Prices Related Articles:
1	-1	lookfantastic Crayford CRAYFORD TIGI TWEENS prices start from 26.00 hurry whilst stock lasts, nearly same price
3	-2	if trump gets put in I also hope the stock market will go up higher and we can finally enjoy the economy. also for gas prices to drop some.
1	-1	Goldcorp (GG) Stock Falls Amid Lower Gold Prices
2	-2	@bimmerella @ChrisGTweet @DWStweets Leftist politics like Obama, you mean? Lowest unemployment, highest stock market, low oil prices, etc?
3	-1	Serviceability as regards hear prices by use of prevailing beaut stock: vAbS
1	-2	DTN Stock Market: The return of cheap gas: Gas prices have been heading lower since June and are showing no si
1	-1	Quantitative Easing and US Stock Prices
1	-1	Denbury Resources (DNR) Stock Falls on Sinking Oil Prices Related Articles:
1	-1	Booming house prices and stock market gains creates 200,000 more millionaires in five years via @Telegraph
3	-1	a great place to shop - top names at knock down prices - you have to check them out - the stock changes so
1	-1	Chipotle Restaurants to Remove All GMO Ingredients- Stock Prices Soar over 30
2	-1	Paws Pet Beds in UK Stock dog house, beds & crates. All at discounted prices & special offers! biz4dogs
2	-2	touting healthy stock levels and hoping other sources will come through and bring prices down.
1	-1	My 'I Want To Buy' Stock List With Prices And Yields Desired For Purchase - AAPL ABBV BBL
2	-1	Stock up on paper towels and toilet paper at CVS starts today!!! paperproducts stockup CVS
1	-2	Saudi Arabia's stock market slips on weak oil prices, Egypt edges up - Economic Times
1	-2	@EnviroPolitics Watch if Soro's or foreign investors comes in and buys at Discount Coal Are we being manipulated?
1	-1	Freeport-McMoRan (FCX) Stock Down Amid Lower Commodities Prices Related Articles:
1	-1	WPX Energy (WPX) Stock Falls on Lower Oil Prices
2	-1	Cleanin' out the Stock room! <3 Still some goodies at very reduced prices available in the shop right now. They
2	-2	@deepickle @facebook miss Diane pardon my french but for a billion dollar company they are full of bull shit. &the more shit stock prices
1	-1	Frozen fabric now in stock - links and prices with pics. frozen frozenfabric disney sewing crafts quilting
1	-1	Petrobras (PBR.A) Stock Tumbles With Oil Prices Related Articles:
1	-2	Saudi Arabia's stock market slips on weak oil prices, Egypt edges up - Economic Times Egypt
1	-2	Plus Racing in Sportsman Pure Stock Bomber & Jr, Enduro. Admission Prices GS 15 / Kids 10 (6-11) Pits 35 / Kids 15 (6-11)
1	-1	AMSU asks to display stock,prices of essential items MANIPUR UPDATE NEWS/IMPHAL, Sep 06 : All Manipur Students
2	-1	OH NO! New stock arrived Early So good prices !!
1	-1	Chipotle Restaurants to Remove All GMO Ingredients- Stock Prices Soar over 30
1	-1	Remote Viewing And Predicting Stock Prices ? - paranormal ufo ghosts
1	-1	@cspanwj The point is that a rise in rates might take some excess out of stock prices.
1	-1	@cspanwj There is a big overvaluation of stock prices. And the speculators will be the only ones that make money on them.
3	-1	@thepioneerwoman woke up to this email! So excited! prices are awesome! Can't wait to stock up! Love the cookware! pic.twitter.com/4fNBYsBDP6
1	-1	Denbury Resources (DNR) Stock Falls on Sinking Oil Prices Related Articles:
1	-2	@cspanwj Isn't there concern that the low Funds rate is inflating stock prices? What would be the effect of a stock market collapse?
1	-3	DTN Stock Market: US shale industry braced for bankruptcies: Falling oil prices put groups with high costs und
1	-1	Denbury Resources (DNR) Stock Falls on Sinking Oil Prices
1	-3	DTN Stock Market: US shale industry braced for bankruptcies: Falling oil prices put groups with high costs und
1	-1	Aswath Damodaran on the hype and myths of FED's role Full Blog Post
1	-2	ZH:When asset prices double,we want them twice as bad.When asset prices drop in half,we want nothing to do with'em
1	-2	Gas prices to be lowest for Labor Day in 11 years: With stock markets hitting some major bumps recently, cheap
1	-1	Freeport-McMoRan (FCX) Stock Down Amid Lower Commodities Prices Related Articles:
3	-1	house cutie redhair Wayne Short swing trading: Great strategy for trading short swings in stock prices.
1	-1	What's Driving Stock Prices Higher-This Bull Market Might Last Another 15 Years stocks
1	-1	My 'I Want To Buy' Stock List With Prices And Yields Desired For Purchase
1	-3	@GAMEOxford do you beat cex prices on trade ins? Im gonna come tuesday for madden 16, metal gear solid and mad max will they be in stock?
1	-2	Then Greenspan hiked in '99-'00, oil prices tripled, stock bubble burst, economy entered recession, & we cut to 1 -
1	-2	Ensco (ESV) Stock Falls as Oil Prices Decline Related Articles: pic.twitter.com/ACIJTjOhBQ
1	-1	@TomthunkitsMind Obama has nothing to do with the stock market movement. 8 years of near zero (loose Fed policy) rates driving stock prices.
1	-2	traderbeast15: Saudi Arabia's stock market slips on weak oil prices, Egypt edges up mone
1	-1	The overcome downloadable possessed affirmation store of knowledge stock in place of face prices on route to the interlacing: bKIgqu
1	-1	Insurers weather stock price plunge: The share prices of some of Australia's biggest insurers have fallen more
1	-1	Over the next em I will be posting summer stock at REDUCED prices Sizes available and prices will be listed
1	-1	@krdeepaktanwar Onion prices increase due to stock holdings. With import order price now 40/kg
3	-1	We have a sale on. Amazing prices. Free delivery in and around Chester. If the item isnt in stock we can get it. Come on in and see.
1	-2	DUBAI, Sept 6 (Reuters) - Saudi Arabia's stock market slipped in early trade on Sunday, tracking weak oil prices
1	-1	My 'I Want To Buy' Stock List With Prices And Yields Desired For Purchase - TickerLens AAPL Apple wlst
1	-1	World stock market closing prices - GoogleAlerts
1	-2	Saudi Arabia's stock market slips on weak oil prices, Egypt edges up stocks tips bse
1	-2	Saudi Arabia's stock market slips on weak oil prices, Egypt edges up: DUBAI: Saudi Arabia's stock market slipp
1	-1	All our new stock is now on sale @StratfordAandI Photos, descriptions & prices on pic.twitter.com/rFdxksQ6tt
1	-2	Ensco (ESV) Stock Falls as Oil Prices Decline Related Articles:
1	-1	Insurers weather stock price plunge: The share prices of some of Australia's biggest insurers have fallen more
1	-1	My 'I Want To Buy' Stock List With Prices And Yields Desired For Purchase AAPL APPLE ABBV BBL CAT CCP D DE
1	-3	Petrobras (PBR) Stock Extends Losses With Sliding Oil Prices Related Articles:
1	-1	Set e-mail alert for Dhaka stock exchange DSEBD share prices on your Android
1	-2	More fallout from general oil slump, Transocean RIG has had a poor year, thumped this week. Provides drilling svcs
2	-1	lots of at&t cricket t-mobile phones in stock: PLEASE READ PRICES PHONE LINES OPENS DURING BUSINESS HOURS
1	-3	Take stock in guy warning tickets at repugnant prices: lNiy
1	-1	Increased range on @BrettPaving in stock at Lincoln Branch visit or call Chris Green for prices pic.twitter.com/QQpMftFomi
1	-1	Seeking a New Understanding: Secondly, stock prices are generally self-limiting functions. This means that whe
1	-1	@jaidevpawanism Sure thing. The Note 2 is out of stock, so the prices haven't been updated. You shd signup here:
1	-1	Freeport-McMoRan (FCX) Stock Down Amid Lower Commodities Prices Related Articles:
1	-2	Stock markets: Gulf may follow negative global leads: Oil prices and global equities fell once more, alt Arab
3	-1	We now stock A1/A2/A3 and A4 sized Postal Tubes - Check out our great prices
3	-2	FINAL DAY of our SUMMER CLOTHING SALE, up to 40 DISCOUNT on already low prices from the leading brands in golf. Great selection of stock.
1	-1	@3DTV3 investigation says Mitre 10 & other chains paid to stock single brand in some building supplies categories to pump up prices
1	-1	Expect More Damage Ahead For US Stock Prices Live Trading News
1	-3	Petrobras (PBR) Stock Extends Losses With Sliding Oil Prices Related Articles: pic.twitter.com/eiXEltWdBl
1	-1	@DIRECTV @Pac12Networks if they came to an agreement that would make sense but then the stock prices might come down .02.
1	-1	Set e-mail alert for Dhaka stock exchange DSEBD share prices on your Android
2	-1	A bot that reposts pictures of stock prices tweeting every 15 full moons and with dad jokes.
2	-1	DTN Stock Market: Infrastructure debt is hot property: Interest from institutional investors may drive prices
1	-1	@PeterSchiff @SchiffGold if dollar crashes, stock prices will go up accordingly. you can't win peter. give it up.
1	-2	Ensco (ESV) Stock Falls as Oil Prices Decline
1	-1	Did you know we have lowered our prices on all of our in-stock remanufactured ammo?
2	-2	@phantomhive yeh :( i'm gonna check at market city later in the week though lol. coz i know they stock them too :S will compare prices
1	-2	Ensco (ESV) Stock Falls as Oil Prices Decline Related Articles:
1	-3	Petrobras (PBR) Stock Extends Losses With Sliding Oil Prices Related Articles: pic.twitter.com/YA5wbrr4PW
2	-1	@KillerBeeMTG @MiloDaGreat1 Our store in Toronto does not have its stock online that would be @F2FMontreal. Same card prices though :)
2	-1	In a fiat regime, asset prices are nothing more than an indication of central bank generosity. price value
1	-4	Expect More Damage Ahead For US Stock Prices: In this toppy time the fear is that invest
1	-1	Expect More Damage Ahead For US Stock Prices: Expect More Damage Ahead For US Stock Prices
1	-1	Dhaka stock exchange DSEBD prices on your Android and iPhone
3	-2	Great baits; even better prices! Check it out & stock up for fall :) pic.twitter.com/YD99yyFrIG
3	-1	Need pistol ammo? We've got you covered 40 S&W, 9mm, 45 Auto, 38 special all in stock GREAT PRICES
3	-2	If I could just get a very professional weed man with great prices and products. I would probably buy stock in his company.
1	-2	Mike Burke: The negatives Over the past 2 weeks new lows have practically disappeared. This usually indicates a bottom for prices,
1	-1	WPX Energy (WPX) Stock Falls on Lower Oil Prices Related Articles:
1	-1	Schlumberger (SLB) Stock Down as Oil Prices Slide Related Articles:
2	-2	@prchovanec @AbiolaHP correct IMO prices need to go far lower as profits will continue to decline and stock prices too high
1	-1	Freeport-McMoRan (FCX) Stock Down Amid Lower Commodities Prices Related Articles:
1	-1	@prchovanec @AbiolaHP where will they come from if wages are flat & the wealth effect dissipates due to declining stock prices
2	-1	lv 5A good prices. limited stock
2	-1	Available set hight qlty. .good prices. .limited stock
2	-1	Rob Urie, my man: More fundamentally, who cares if house and stock prices are rising when they are owned by
1	-2	Crude Prices Plunge to Six Year Low on Global Stock Rout
1	-2	Unfortunately, it seems that QE had a much larger impact on bond and stock prices than on real economic activity
1	-2	@GPTB2580 to avert an economic melt down or to hike stock prices & create a new bubble aha
1	-3	WASHINGTON AP -- Even as anxious investors send stock prices plunging, many Americans are sounding a rather different note:
2	-1	Our stocklist contains lots of useful info & prices on fans, impellers, motors & accessories available from stock
1	-1	Some valid points to ponder on
1	-2	Dispose of the top-notch in regard to an rolling stock chauffeur at acceptable prices: jzBgHVGK
2	-1	3 factors likely to have the biggest impact on Canada realestate in 2015? Stock market, interest rate & oil prices
1	-2	A bot that suggests new stock prices using your old LiveJournal as a source and strangely fascinated by current events.
1	-1	And the president has nothing to do with the stock market or gas prices. The government doesn't control the free market.
1	-1	@akaebube 2 if u are following global stock u should have known that stock prices nose dived due to china recent currency devaluation
2	-1	As if we could love Chipotle Mexican Grill even more than we already do!
1	-1	Exxon Mobil (XOM) Stock Jumps as Oil Prices Rise Related Articles:
2	-4	The Fed Interest Rates And Stock Prices: Fighting The Fear Factor
1	-1	Valero (VLO) Stock Gains Amid Higher Oil Prices Related Articles: pic.twitter.com/ImSo01WdSC
1	-1	Williams Cos. (WMB) Stock Higher as Oil Prices Move Up Related Articles:
1	-1	How financial aid is driving up college textbook prices: Staggering textbook costs give ri stockmarket stock
1	-3	StarWars: Star Wars Episode VII Sphero BB-8 RC IN STOCK: Do not pay ebay prices for the Star StarWarsWorld.
1	-2	@BernieSanders all the gas prices are determined by stock price & the amount the gas is taxed.
1	-1	Market Analysis How Far Down Will Stock Prices Go?
1	-1	@larrykudlow to many firms have huge debt just to buy back stock and artificially inflate asset prices this is not how an economy grows
2	-3	@caryjfries I anticipate a major decline in stock prices and a financial panic and that will take care of Trump b/c his net worth will dive
3	-1	Stock your son's closet with great deals on boy's clothing sizes 2-7! Prices start at just 2.07 ---> ad
3	-2	New Genuine Sainx Shabana - available in Stock now! Super low priced frock suits, follow the link to check prices
2	-1	It looks like the stock prices of the relevant bond insurers have given back most of their post PREPA/Ad Hoc BH's agreement announcement
1	-1	THE TOYA SKIRT IN STOCK NOW! UGOTTAHAVEITBOUTIQUE LOCATION AND INFO IN BIO OR FOR PRICES, SIZES AND
1	-1	@amaninyellow At the current moment I find not enough people are aware of the falling stock market prices.
1	-1	RT SubukShah: Falling Oil Prices Creating Strong Headwinds for UAE Property Markets OilPrices
1	-1	@ZacksResearch What major deals will we see within the energy sector? WMB RDS.A CAM MPC ETE SLB
2	-2	There has been a inflation on pussy. The stock prices just went up by 7 points. Shit crazy son lol
1	-1	Whiting Petroleum (WLL) Stock Higher Amid Rising Oil Prices Related Articles: pic.twitter.com/ePjPrFvGwc
1	-1	Kinross Gold (KGC) Stock Falls Amid Lower Gold Prices
1	-1	Nabors Industries (NBR) Stock Falls Along With Oil Prices Related Articles:
1	-2	Headrest stock company prices. rank check up on against win the cheapest crankshaft warrant rates: QHzH
3	-1	Just some of the amazing shoes in stock Spanish baby shoes from 10.99 that's a huge saving from shop prices and
2	-2	Gas prices this LaborDay lowest in 11 years. Works out perfectly. Thanks to stock market, Im brokest Ive been in 11 years
2	-1	All deals are valid September 1st -7th please check prices before purchasing!
2	-1	This increased lending raises stock prices and lowers interest rates, which in turn boosts more investment MoneyMasterClass 11
2	-1	The best time for investment is the time of uncertanity; when stock prices are falling
4	-1	REAL Stock Massage Photos at REALLY great prices! pic.twitter.com/QqhL2jN0pb
1	-1	Noble Energy (NBL) Stock Advances Alongside Oil Prices Related Articles:
2	-2	Lots of new girls clothes coming soon, do current stock at silly prices! 5, 10, 15 still a good selection left.
1	-1	Where are Pork prices heading on NationalBaconDay?
1	-3	RT boloflashy01: RT @TheAtlantic: The countries getting hit by the oil price war pic.twitter.com/S0bxx7qouH OilPrices
1	-1	@alecbradley back in full stock along with some new brands and sizes along with new lower prices HamOnt Toronto pic.twitter.com/q5VPGud4Pq
3	-1	We have a lot of awesome deals, but did juicy these prices? Buy one get one FREE! Come stock up on your favorite
2	-4	The Fed, Interest Rates and Stock Prices: Fighting the Fear Factor An alternative perspective
1	-2	5 ways 'Million Dollar Listing' SF star sees stock volatility hitting housing MDLSF @Bravotv pic.twitter.com/0vsyKnaUu4
3	-1	New lotions in stock! Stop by today open until 3:00!! Great prices that can't be beat!!
1	-2	Experts advise riding out financial storm insurance news net: The plunge in stock prices amid global economi
1	-1	Exxon Mobil (XOM) Stock Jumps as Oil Prices Rise Related Articles:
1	-1	Video: High Yield bonds, what do they tell us about the future direction of stock prices?
1	-1	Valero (VLO) Stock Gains Amid Higher Oil Prices Related Articles:
3	-1	Sarah Louise new in stock, gorgeous traditional smocked dresses. Please message us for prices as Sarah Louise do not allow on facebook xxx
1	-2	Volatile Stock Prices Offer Trading Opportunities: AES Corp (NYSE:AES), Ironwood : Higher volatility means
2	-1	Subdued trading on Muscat stock market in August: MUSCAT: Stock prices on the Muscat Securities Market (MSM) e
1	-1	The 4 forces fueling stock prices over the past 35 years point to a more sober future - pic.twitter.com/R6PCB1yhAA
3	-1	Superior Energy Services (SPN) Stock Gains on Higher Oil Prices Related Articles:
2	-1	Myths and realities about the Fed, interest rates and stocks.
3	-1	A London pub where prices rises and falls as the stock exchange, love it!
1	-2	Oil prices stabilise after U.S. stock draw, but China outlook drags
1	-1	Encana (ECA) Stock Gains on Rising Oil Prices Related Articles:
1	-2	FakeStockMarketFacts Vegetable and fruit prices are determined by the lesser known Farmers Stock Market.
1	-1	Williams Cos. (WMB) Stock Higher as Oil Prices Move Up Related Articles: pic.twitter.com/M63wwkHpkw
2	-1	When smart men speak, the world would do well to listen:
2	-2	Based on stock prices, the US is at 50 chance of recession right now; good thing economic data says opposite. (BAML) pic.twitter.com/b9tHVikGgr
2	-1	@supertrades Considering a guru on profit.ly? Are your stock picks mostly of stocks with prices over 10?
1	-1	The End of Summer Clearance Event is on now in Cochrane! Prices from 30, 10 off regular priced in-stock items, & @JellyModern Food Truck!
2	-1	ALL NEW STOCK JUST IN WE HAVE OVER 40 NEW STYLES AND THE BEST PRICES ON LINE CHECK OUT OUR WEBSITE
1	-1	@benthompson not to mention the fact that the fed can only influence rates on the margin
2	-4	Musings on Markets: The Fed, Interest Rates and Stock Prices: Fighting the Fear Factor
2	-1	Market prices for Koshur Saffron to go up from 10th September.Stock your favorite saffron here pic.twitter.com/dVfsy2duJv
1	-3	Gold And Bitcoin Could Beneficiaries China's Woes WatchTheVideo
1	-2	AES IRWD OAS: Volatile Stock Prices Offer Trading Opportunities: AES Corp (NYSE :
1	-1	Subdued trading on Muscat stock market in August: MUSCAT: Stock prices on the Muscat Sec
1	-1	Control the current! Shop our stock of used electronics equipment at bargain prices pic.twitter.com/t9M0ybuujk
1	-2	Unemployment rate reaches pre-recession levels: Theres another big drop in stock prices, driven by job number
1	-2	Unemployment rate reaches pre-recession levels: Theres another big drop in stock prices, driven by job number
2	-1	4 myths of the Fed's power in setting interest rates and stock prices. kbrs
1	-1	Nabors Industries (NBR) Stock Falls Along With Oil Prices
4	-1	@AswathDamodaran excellent piece exploding the Fed myths
1	-2	RT MarinaCantarell: RT @GuardianUS: Labor day weekend gas prices likely to reach an 11-year low OilPrices
2	-1	Its last day for Hash Sale today. Sale prices will not be valid after that. Get ready for new stock updates :)
3	-2	Fantastic TCE chargers now in stock at incredible prices! pic.twitter.com/MAfAOX1O51
1	-1	AngloGold Ashanti (AU) Stock Increasing as Gold Prices Climb
2	-3	@mwdowns cool beans. Tried amazon, but either 1) ridiculous prices or 2) out of stock until sept 17 (cuz, you know, harvest :P ) I'll wait
1	-2	KARACHI: Brokers are busy in monitoring share prices during trading at Karachi Stock Exchange.
1	-1	Also at York Explore this weekend, sale of old local history and archaeology book stock. Prices from 1.50 to 15
1	-2	Ensco (ESV) Stock Falls as Oil Prices Decline Related Articles: pic.twitter.com/XwyrmRhyqg
1	-1	Schlumberger (SLB) Stock Down as Oil Prices Slide Related Articles:
1	-1	They are basically reacting to these new increased swings in prices. -- @Reganonymous on stock markets pic.twitter.com/3WMb3QukMn
1	-1	I'm out here prices Act now get yours while I still have them in stock
3	-1	Get your Superior quality consoles at unbeatable prices, order now while stock last!!! Call: 08170616505 pic.twitter.com/rNQpzObLyH
1	-2	Decline in Oil Prices Spur Buyback Activity in Airline Space
1	-1	Noble Corp. (NE) Stock Down as Oil Prices Continue to Slide Related Articles:
1	-1	Location: Japan, Prices: US 38100.- onwards, Year Range: 2014 Check latest stock of Used Nissan Skyline azge
1	-1	Okeeffe hurls In stock now DM for prices bulk & team orders available pic.twitter.com/CvZ4SXKJo5
1	-1	You can redeem the prices or they are valid while stock last @inteleastafrica?
1	-1	20 Stocks With Surprisingly Big Dividend Yields: With stock prices falling nearly across the board, dividend
1	-1	Weatherford (WFT) Stock Higher as Oil Prices Climb Related Articles:
1	-3	We stock Actimove products at very low prices. WarnersRetail pic.twitter.com/AwAACxmlSA
1	-2	Wall St. Is Lower as Energy Prices Decline finance business
1	-1	Encana (ECA) Stock Down as Oil Prices Fall Alongside Equities Related Articles:
1	-1	@AmericanAir (AAL) Stock Soars as Oil Prices Fall - @TheStreetNews
2	-1	Need to stock upon earplugs? Take advantage of lower prices on our best-selling PillowSoft value packs!
2	-1	Happening right now!!! Hurry stock won't last long at these prices!
2	-4	The Fed, Interest Rates and Stock Prices: Fighting the Fear Factor - Musings on Markets
2	-1	Saudi Arabia reassures on oil prices: Strategist news india stock
1	-1	Dhaka stock exchange DSEBD prices on your Android and iPhone
1	-2	Ensco (ESV) Stock Falls as Oil Prices Decline Related Articles:
3	-1	Superior Energy Services (SPN) Stock Gains on Higher Oil Prices Related Articles:
3	-1	Love it when new stock arrives. Also at great prices. Offer Sale Cookshop Westmalling
1	-1	Newmont Mining (NEM) Stock Falls on Slipping Gold Prices
1	-1	We're at Maidstone Market in Lockmeadow this morning. Remaining ex-sample stock at absolute bargain prices!
1	-1	Noble Corp. (NE) Stock Down as Oil Prices Continue to Slide Related Articles:
1	-1	China's stock prices have not followed party directives. If not the directives of the party, then of whom?
3	-1	The Great ETF Debacle Explained: The stock market slide on Aug. 24 led to ETF prices fa
3	-1	Great prices for minipacks. Stock up here! @Handyminipacks
2	-1	SUNE as Ben: SUNE as Ben Graham said, stock prices are a constant pendulum swaying around the real value of th
1	-1	I reckon this should only mean they eventually have to push prices down to move stock & make sales
2	-4	Aswath Damodaran: The Fed, Interest Rates And Stock Prices: Fighting The Fear Factor pic.twitter.com/T3sF2pHfRa
2	-1	@Graphtor thanks for reaching out! I compared prices between a couple different websites, and this was the best offer that was also in stock
1	-1	Thumbs up Chipotle!
1	-1	@WorIdStarComed he had nothing to do with gas prices or the stock market
1	-2	@nattohalloran I'm drunk af, was talking about how the Federal Reserve floods/dams Wall Street w/ money to manipulate stock prices :)))
1	-1	Morici: Fed Rate Hike Won't Harm Growth, Jobs Creation or Stock Prices
2	-1	Nice to catch up with @MatthewTufto tonight and talk about @twitter stock prices. Interesting ideas. I would reccomend a follow to him.
1	-1	@chelseykmakeup there are other prices too, I should buy stock in bandaid while I'm ahead
1	-1	Freeport-McMoRan (FCX) Stock Down Amid Lower Commodities Prices -
1	-1	Williams Cos. (WMB) Stock Higher as Oil Prices Move Up Related Articles:
1	-3	Chinese companies fall victim to falling stock prices pic.twitter.com/x0S8NKE6cf
1	-1	Dhaka stock exchange DSEBD prices on your Android and iPhone
1	-2	Decline in Oil Prices Spur Buyback Activity in Airline Space - @zackscom
1	-1	Kinross Gold (KGC) Stock Falls Amid Lower Gold Prices - Schaeffers
1	-1	Newmont Mining (NEM) Stock Falls on Slipping Gold Prices - Newmont Gold MasterMetals
1	-1	WPX Energy (WPX) Stock Falls on Lower Oil Prices Related Articles:
1	-2	@TheStreet Chesapeake Energy (CHK) Stock Down as Oil Prices Weaken CHK
1	-2	Ensco (ESV) Stock Falls as Oil Prices Decline Related Articles:
1	-1	Stock market prices also trend up and down over longer periods of time. -
1	-2	Yamana Gold (AUY) Stock Dips on Retreating Gold Prices Commodities Finance Forex S&P 500 Index Stocks XAU
1	-3	Shrugging Off Market Turmoil, Gas Prices Extend Slide: HOUSTON Despite the recent tumult in global stock and
1	-1	Barrick Gold (ABX) Stock Down with Gold Prices on Employment Data -
1	-1	XOM Exxon Mobil (XOM) Stock Falls Along With Oil Prices: Exxon Mobil (XOM) Stock Falls Along With Oil Prices
1	-1	Set e-mail alert for Dhaka stock exchange DSEBD share prices on your Android
2	-4	Aswath Damodaran: The Fed, Interest Rates And Stock Prices: Fighting The Fear Factor pic.twitter.com/H7FxEHQGCQ
1	-2	Does the stock market correlate with low gasoline prices?
1	-1	Exxon Mobil (XOM) Stock Falls Along With Oil Prices -
1	-1	Williams Cos. (WMB) Stock Higher as Oil Prices Move Up Related Articles:
1	-1	Ensco (ESV) Stock Falls on Lower Oil Prices oilprice
1	-1	@beckynz @Iromg This story pulls together a number of Porky rants. The chimps don't check stock prices, too, perchance? IronOre
2	-4	The Fed, Interest Rates and Stock Prices: Fighting the Fear Factor - via @feedspot
1	-1	Weatherford (WFT) Stock Higher as Oil Prices Climb Related Articles:
1	-1	Schlumberger (SLB) Stock Down as Oil Prices Slide money stock news trading
